"module" "Zsummaries" "comp" "comp_group" "noise" "module_size"
"447" "mediumpurple3" 9.69866 "a2" "a" 1 196
"448" "mediumpurple3" 11.50938 "a2" "a" 1 196
"449" "mediumpurple3" 7.27867 "a3" "a" 1 196
"450" "mediumpurple3" 6.40095 "a3" "a" 1 196
"451" "mediumpurple3" 9.55814 "a3" "a" 1 196
"452" "mediumpurple3" 10.54793 "a3" "a" 1 196
"453" "mediumpurple3" 8.61842 "a4" "a" 1 196
"454" "mediumpurple3" 5.75395 "a4" "a" 1 196
"455" "mediumpurple3" 9.66023 "a4" "a" 1 196
"456" "mediumpurple3" 11.02514 "a4" "a" 1 196
"457" "mediumpurple3" 6.73971 "a5" "a" 1 196
"458" "mediumpurple3" 6.34216 "a5" "a" 1 196
"459" "mediumpurple3" 10.43805 "a5" "a" 1 196
"460" "mediumpurple3" 12.46532 "a5" "a" 1 196
"461" "mediumpurple3" 6.19595 "h1" "h" 1 196
"462" "mediumpurple3" 6.92831 "h1" "h" 1 196
"463" "mediumpurple3" 9.16192 "h1" "h" 1 196
"464" "mediumpurple3" 11.80637 "h1" "h" 1 196
"465" "mediumpurple3" 6.67672 "h2" "h" 1 196
"466" "mediumpurple3" 5.56979 "h2" "h" 1 196
"467" "mediumpurple3" 10.04944 "h2" "h" 1 196
"468" "mediumpurple3" 12.34047 "h2" "h" 1 196
"469" "mediumpurple3" 6.43493 "h3" "h" 1 196
"470" "mediumpurple3" 6.63347 "h3" "h" 1 196
"471" "mediumpurple3" 10.06116 "h3" "h" 1 196
"472" "mediumpurple3" 11.10767 "h3" "h" 1 196
"473" "mediumpurple3" 8.38795 "h4" "h" 1 196
"474" "mediumpurple3" 5.40791 "h4" "h" 1 196
"475" "mediumpurple3" 11.02454 "h4" "h" 1 196
"476" "mediumpurple3" 9.32764 "h4" "h" 1 196
"477" "mediumpurple3" 5.67682 "h5" "h" 1 196
"478" "mediumpurple3" 5.88656 "h5" "h" 1 196
"479" "mediumpurple3" 8.60344 "h5" "h" 1 196
"480" "mediumpurple3" 12.26943 "h5" "h" 1 196
"481" "orangered4" 6.29955 "c1" "c" 1 196
"482" "orangered4" 4.85314 "c1" "c" 1 196
"483" "orangered4" 10.22749 "c1" "c" 1 196
"484" "orangered4" 12.47597 "c1" "c" 1 196
"485" "orangered4" 6.03111 "c2" "c" 1 196
"486" "orangered4" 5.67691 "c2" "c" 1 196
"487" "orangered4" 11.43336 "c2" "c" 1 196
"488" "orangered4" 12.74618 "c2" "c" 1 196
"489" "orangered4" 7.54909 "c3" "c" 1 196
"490" "orangered4" 4.32803 "c3" "c" 1 196
"491" "orangered4" 9.58015 "c3" "c" 1 196
"492" "orangered4" 13.98261 "c3" "c" 1 196
"493" "orangered4" 5.58043 "c4" "c" 1 196
"494" "orangered4" 4.30826 "c4" "c" 1 196
"495" "orangered4" 8.08459 "c4" "c" 1 196
"496" "orangered4" 11.28068 "c4" "c" 1 196
"497" "orangered4" 5.35226 "c5" "c" 1 196
"498" "orangered4" 5.38172 "c5" "c" 1 196
"499" "orangered4" 11.17433 "c5" "c" 1 196
"500" "orangered4" 13.41773 "c5" "c" 1 196
"501" "orangered4" 6.31644 "a1" "a" 1 196
"502" "orangered4" 5.02338 "a1" "a" 1 196
"503" "orangered4" 11.47653 "a1" "a" 1 196
"504" "orangered4" 13.36213 "a1" "a" 1 196
"505" "orangered4" 7.08178 "a2" "a" 1 196
"506" "orangered4" 5.67676 "a2" "a" 1 196
"507" "orangered4" 8.93698 "a2" "a" 1 196
"508" "orangered4" 12.57078 "a2" "a" 1 196
"509" "orangered4" 6.19521 "a3" "a" 1 196
"510" "orangered4" 4.98658 "a3" "a" 1 196
"511" "orangered4" 11.77937 "a3" "a" 1 196
"512" "orangered4" 11.87985 "a3" "a" 1 196
"513" "orangered4" 5.61109 "a4" "a" 1 196
"514" "orangered4" 6.85481 "a4" "a" 1 196
"515" "orangered4" 10.88403 "a4" "a" 1 196
"516" "orangered4" 13.02871 "a4" "a" 1 196
"517" "orangered4" 6.52315 "a5" "a" 1 196
"518" "orangered4" 5.26204 "a5" "a" 1 196
"519" "orangered4" 9.93366 "a5" "a" 1 196
"520" "orangered4" 10.84794 "a5" "a" 1 196
"521" "orangered4" 6.93164 "h1" "h" 1 196
"522" "orangered4" 4.45062 "h1" "h" 1 196
"523" "orangered4" 10.03708 "h1" "h" 1 196
"524" "orangered4" 11.63593 "h1" "h" 1 196
"525" "orangered4" 5.56499 "h2" "h" 1 196
"526" "orangered4" 4.96279 "h2" "h" 1 196
"527" "orangered4" 13.97911 "h2" "h" 1 196
"528" "orangered4" 11.62335 "h2" "h" 1 196
"529" "orangered4" 7.68051 "h3" "h" 1 196
"530" "orangered4" 5.28323 "h3" "h" 1 196
"531" "orangered4" 12.01011 "h3" "h" 1 196
"532" "orangered4" 13.71657 "h3" "h" 1 196
"533" "orangered4" 6.51314 "h4" "h" 1 196
"534" "orangered4" 4.67644 "h4" "h" 1 196
"535" "orangered4" 10.66703 "h4" "h" 1 196
"536" "orangered4" 15.03359 "h4" "h" 1 196
"537" "orangered4" 6.0572 "h5" "h" 1 196
"538" "orangered4" 5.94645 "h5" "h" 1 196
"539" "orangered4" 11.61156 "h5" "h" 1 196
"540" "orangered4" 10.42667 "h5" "h" 1 196
"541" "mediumpurple3" 4.18475 "c1" "c" 2 196
"542" "mediumpurple3" 4.89884 "c1" "c" 2 196
"543" "mediumpurple3" 8.75504 "c1" "c" 2 196
"544" "mediumpurple3" 9.83303 "c1" "c" 2 196
"545" "mediumpurple3" 5.63371 "c2" "c" 2 196
"546" "mediumpurple3" 4.39133 "c2" "c" 2 196
"547" "mediumpurple3" 6.68313 "c2" "c" 2 196
"548" "mediumpurple3" 8.56454 "c2" "c" 2 196
"549" "mediumpurple3" 6.81745 "c3" "c" 2 196
"550" "mediumpurple3" 4.85864 "c3" "c" 2 196
"551" "mediumpurple3" 8.83947 "c3" "c" 2 196
"552" "mediumpurple3" 9.93826 "c3" "c" 2 196
"553" "mediumpurple3" 4.91892 "c4" "c" 2 196
"554" "mediumpurple3" 4.34188 "c4" "c" 2 196
"555" "mediumpurple3" 8.11789 "c4" "c" 2 196
"556" "mediumpurple3" 9.43276 "c4" "c" 2 196
"557" "mediumpurple3" 5.52661 "c5" "c" 2 196
"558" "mediumpurple3" 6.00948 "c5" "c" 2 196
"559" "mediumpurple3" 7.27011 "c5" "c" 2 196
"560" "mediumpurple3" 8.81099 "c5" "c" 2 196
"561" "mediumpurple3" 6.06561 "a1" "a" 2 196
"562" "mediumpurple3" 5.41558 "a1" "a" 2 196
"563" "mediumpurple3" 7.29909 "a1" "a" 2 196
"564" "mediumpurple3" 8.37052 "a1" "a" 2 196
"565" "mediumpurple3" 6.31775 "a2" "a" 2 196
"566" "mediumpurple3" 2.03053 "a2" "a" 2 196
"567" "mediumpurple3" 7.98508 "a2" "a" 2 196
"568" "mediumpurple3" 8.78811 "a2" "a" 2 196
"569" "mediumpurple3" 5.64205 "a3" "a" 2 196
"570" "mediumpurple3" 4.0803 "a3" "a" 2 196
"571" "mediumpurple3" 7.5297 "a3" "a" 2 196
"572" "mediumpurple3" 10.66444 "a3" "a" 2 196
"573" "mediumpurple3" 6.66656 "a4" "a" 2 196
"574" "mediumpurple3" 4.73457 "a4" "a" 2 196
"575" "mediumpurple3" 7.5027 "a4" "a" 2 196
"576" "mediumpurple3" 9.9594 "a4" "a" 2 196
"577" "mediumpurple3" 5.39595 "a5" "a" 2 196
"578" "mediumpurple3" 6.83287 "a5" "a" 2 196
"579" "mediumpurple3" 10.77463 "a5" "a" 2 196
"580" "mediumpurple3" 10.79699 "a5" "a" 2 196
"581" "mediumpurple3" 5.511 "h1" "h" 2 196
"582" "mediumpurple3" 3.36215 "h1" "h" 2 196
"583" "mediumpurple3" 8.90291 "h1" "h" 2 196
"584" "mediumpurple3" 9.18069 "h1" "h" 2 196
"585" "mediumpurple3" 4.66216 "h2" "h" 2 196
"586" "mediumpurple3" 3.83037 "h2" "h" 2 196
"587" "mediumpurple3" 8.48054 "h2" "h" 2 196
"588" "mediumpurple3" 10.1189 "h2" "h" 2 196
"589" "mediumpurple3" 4.55059 "h3" "h" 2 196
"590" "mediumpurple3" 5.68923 "h3" "h" 2 196
"591" "mediumpurple3" 7.9111 "h3" "h" 2 196
"592" "mediumpurple3" 9.25935 "h3" "h" 2 196
"593" "mediumpurple3" 6.33924 "h4" "h" 2 196
"594" "mediumpurple3" 5.34539 "h4" "h" 2 196
"595" "mediumpurple3" 7.02883 "h4" "h" 2 196
"596" "mediumpurple3" 8.17716 "h4" "h" 2 196
"597" "mediumpurple3" 5.21496 "h5" "h" 2 196
"598" "mediumpurple3" 4.49824 "h5" "h" 2 196
"599" "mediumpurple3" 8.48522 "h5" "h" 2 196
"600" "mediumpurple3" 11.10761 "h5" "h" 2 196
"601" "orangered4" 5.91 "c1" "c" 2 196
"602" "orangered4" 3.77447 "c1" "c" 2 196
"603" "orangered4" 8.12182 "c1" "c" 2 196
"604" "orangered4" 10.01837 "c1" "c" 2 196
"605" "orangered4" 4.97053 "c2" "c" 2 196
"606" "orangered4" 3.14242 "c2" "c" 2 196
"607" "orangered4" 9.49299 "c2" "c" 2 196
"608" "orangered4" 11.4026 "c2" "c" 2 196
"609" "orangered4" 6.47042 "c3" "c" 2 196
"610" "orangered4" 3.76317 "c3" "c" 2 196
"611" "orangered4" 6.67516 "c3" "c" 2 196
"612" "orangered4" 10.84866 "c3" "c" 2 196
"613" "orangered4" 5.09759 "c4" "c" 2 196
"614" "orangered4" 2.90822 "c4" "c" 2 196
"615" "orangered4" 6.95854 "c4" "c" 2 196
"616" "orangered4" 10.2931 "c4" "c" 2 196
"617" "orangered4" 5.16468 "c5" "c" 2 196
"618" "orangered4" 5.01035 "c5" "c" 2 196
"619" "orangered4" 8.62075 "c5" "c" 2 196
"620" "orangered4" 10.70658 "c5" "c" 2 196
"621" "orangered4" 4.96335 "a1" "a" 2 196
"622" "orangered4" 4.66702 "a1" "a" 2 196
"623" "orangered4" 8.92244 "a1" "a" 2 196
"624" "orangered4" 10.96753 "a1" "a" 2 196
"625" "orangered4" 5.31208 "a2" "a" 2 196
"626" "orangered4" 5.64648 "a2" "a" 2 196
"627" "orangered4" 8.19816 "a2" "a" 2 196
"628" "orangered4" 11.07874 "a2" "a" 2 196
"629" "orangered4" 4.80298 "a3" "a" 2 196
"630" "orangered4" 3.55817 "a3" "a" 2 196
"631" "orangered4" 11.05579 "a3" "a" 2 196
"632" "orangered4" 10.86301 "a3" "a" 2 196
"633" "orangered4" 4.89313 "a4" "a" 2 196
"634" "orangered4" 3.95665 "a4" "a" 2 196
"635" "orangered4" 9.25159 "a4" "a" 2 196
"636" "orangered4" 10.83748 "a4" "a" 2 196
"637" "orangered4" 4.60086 "a5" "a" 2 196
"638" "orangered4" 3.5106 "a5" "a" 2 196
"639" "orangered4" 8.87782 "a5" "a" 2 196
"640" "orangered4" 9.06313 "a5" "a" 2 196
"641" "orangered4" 5.69388 "h1" "h" 2 196
"642" "orangered4" 3.42527 "h1" "h" 2 196
"643" "orangered4" 8.13182 "h1" "h" 2 196
"644" "orangered4" 9.71502 "h1" "h" 2 196
"645" "orangered4" 5.22634 "h2" "h" 2 196
"646" "orangered4" 5.04752 "h2" "h" 2 196
"647" "orangered4" 11.91053 "h2" "h" 2 196
"648" "orangered4" 10.5776 "h2" "h" 2 196
"649" "orangered4" 5.78901 "h3" "h" 2 196
"650" "orangered4" 3.34691 "h3" "h" 2 196
"651" "orangered4" 8.02944 "h3" "h" 2 196
"652" "orangered4" 10.27892 "h3" "h" 2 196
"653" "orangered4" 4.65886 "h4" "h" 2 196
"654" "orangered4" 3.35981 "h4" "h" 2 196
"655" "orangered4" 8.58159 "h4" "h" 2 196
"656" "orangered4" 11.74384 "h4" "h" 2 196
"657" "orangered4" 5.76489 "h5" "h" 2 196
"658" "orangered4" 3.62692 "h5" "h" 2 196
"659" "orangered4" 9.06057 "h5" "h" 2 196
"660" "orangered4" 10.14296 "h5" "h" 2 196
"661" "plum1" 7.24409 "c1" "c" 0.1 216
"662" "plum1" 9.14213 "c1" "c" 0.1 216
"663" "plum1" 10.1486 "c1" "c" 0.1 216
"664" "plum1" 6.16111 "c1" "c" 0.1 216
"665" "plum1" 11.50518 "c1" "c" 0.1 216
"666" "plum1" 10.32222 "c1" "c" 0.1 216
"667" "plum1" 8.78012 "c2" "c" 0.1 216
"668" "plum1" 7.25103 "c2" "c" 0.1 216
"669" "plum1" 11.58976 "c2" "c" 0.1 216
"670" "plum1" 7.25158 "c2" "c" 0.1 216
"671" "plum1" 10.46068 "c2" "c" 0.1 216
"672" "plum1" 7.85523 "c2" "c" 0.1 216
"673" "plum1" 8.43255 "c3" "c" 0.1 216
"674" "plum1" 8.434 "c3" "c" 0.1 216
"675" "plum1" 11.21558 "c3" "c" 0.1 216
"676" "plum1" 6.45102 "c3" "c" 0.1 216
"677" "plum1" 10.74385 "c3" "c" 0.1 216
"678" "plum1" 8.91569 "c3" "c" 0.1 216
"679" "plum1" 8.35027 "c4" "c" 0.1 216
"680" "plum1" 7.62759 "c4" "c" 0.1 216
"681" "plum1" 11.13083 "c4" "c" 0.1 216
"682" "plum1" 6.96836 "c4" "c" 0.1 216
"683" "plum1" 9.77319 "c4" "c" 0.1 216
"684" "plum1" 8.62521 "c4" "c" 0.1 216
"685" "plum1" 7.26527 "c5" "c" 0.1 216
"686" "plum1" 7.93258 "c5" "c" 0.1 216
"687" "plum1" 11.78744 "c5" "c" 0.1 216
"688" "plum1" 7.7083 "c5" "c" 0.1 216
"689" "plum1" 11.95974 "c5" "c" 0.1 216
"690" "plum1" 10.15358 "c5" "c" 0.1 216
"691" "plum1" 8.95398 "a1" "a" 0.1 216
"692" "plum1" 7.39434 "a1" "a" 0.1 216
"693" "plum1" 10.81102 "a1" "a" 0.1 216
"694" "plum1" 7.35847 "a1" "a" 0.1 216
"695" "plum1" 11.93903 "a1" "a" 0.1 216
"696" "plum1" 9.78147 "a1" "a" 0.1 216
"697" "plum1" 7.91958 "a2" "a" 0.1 216
"698" "plum1" 7.64781 "a2" "a" 0.1 216
"699" "plum1" 13.34255 "a2" "a" 0.1 216
"700" "plum1" 6.67335 "a2" "a" 0.1 216
"701" "plum1" 11.20885 "a2" "a" 0.1 216
"702" "plum1" 8.66458 "a2" "a" 0.1 216
"703" "plum1" 8.38882 "a3" "a" 0.1 216
"704" "plum1" 8.05851 "a3" "a" 0.1 216
"705" "plum1" 14.41463 "a3" "a" 0.1 216
"706" "plum1" 7.02564 "a3" "a" 0.1 216
"707" "plum1" 11.7054 "a3" "a" 0.1 216
"708" "plum1" 9.34355 "a3" "a" 0.1 216
"709" "plum1" 7.33981 "a4" "a" 0.1 216
"710" "plum1" 7.7657 "a4" "a" 0.1 216
"711" "plum1" 12.81934 "a4" "a" 0.1 216
"712" "plum1" 6.30535 "a4" "a" 0.1 216
"713" "plum1" 12.08206 "a4" "a" 0.1 216
"714" "plum1" 8.43605 "a4" "a" 0.1 216
"715" "plum1" 8.02221 "a5" "a" 0.1 216
"716" "plum1" 8.16098 "a5" "a" 0.1 216
"717" "plum1" 10.2327 "a5" "a" 0.1 216
"718" "plum1" 7.50765 "a5" "a" 0.1 216
"719" "plum1" 11.25595 "a5" "a" 0.1 216
"720" "plum1" 8.8269 "a5" "a" 0.1 216
"721" "plum1" 8.76247 "h1" "h" 0.1 216
"722" "plum1" 7.1788 "h1" "h" 0.1 216
"723" "plum1" 11.4049 "h1" "h" 0.1 216
"724" "plum1" 6.36875 "h1" "h" 0.1 216
"725" "plum1" 10.53587 "h1" "h" 0.1 216
"726" "plum1" 8.67183 "h1" "h" 0.1 216
"727" "plum1" 8.1215 "h2" "h" 0.1 216
"728" "plum1" 6.6689 "h2" "h" 0.1 216
"729" "plum1" 12.62439 "h2" "h" 0.1 216
"730" "plum1" 7.64425 "h2" "h" 0.1 216
"731" "plum1" 10.4282 "h2" "h" 0.1 216
"732" "plum1" 9.16417 "h2" "h" 0.1 216
"733" "plum1" 7.05238 "h3" "h" 0.1 216
"734" "plum1" 7.78371 "h3" "h" 0.1 216
"735" "plum1" 11.84547 "h3" "h" 0.1 216
"736" "plum1" 7.37405 "h3" "h" 0.1 216
"737" "plum1" 11.50825 "h3" "h" 0.1 216
"738" "plum1" 9.68827 "h3" "h" 0.1 216
"739" "plum1" 7.98511 "h4" "h" 0.1 216
"740" "plum1" 7.74258 "h4" "h" 0.1 216
"741" "plum1" 11.02528 "h4" "h" 0.1 216
"742" "plum1" 7.21735 "h4" "h" 0.1 216
"743" "plum1" 12.24781 "h4" "h" 0.1 216
"744" "plum1" 8.32244 "h4" "h" 0.1 216
"745" "plum1" 8.43172 "h5" "h" 0.1 216
"746" "plum1" 7.11547 "h5" "h" 0.1 216
"747" "plum1" 9.57177 "h5" "h" 0.1 216
"748" "plum1" 7.13122 "h5" "h" 0.1 216
"749" "plum1" 10.61109 "h5" "h" 0.1 216
"750" "plum1" 7.70664 "h5" "h" 0.1 216
"751" "plum1" 7.23102 "c1" "c" 0.5 216
"752" "plum1" 8.7507 "c1" "c" 0.5 216
"753" "plum1" 10.64434 "c1" "c" 0.5 216
"754" "plum1" 5.79604 "c1" "c" 0.5 216
"755" "plum1" 11.44488 "c1" "c" 0.5 216
"756" "plum1" 9.97488 "c1" "c" 0.5 216
"757" "plum1" 9.03381 "c2" "c" 0.5 216
"758" "plum1" 7.14288 "c2" "c" 0.5 216
"759" "plum1" 11.63564 "c2" "c" 0.5 216
"760" "plum1" 6.83222 "c2" "c" 0.5 216
"761" "plum1" 10.36843 "c2" "c" 0.5 216
"762" "plum1" 7.35117 "c2" "c" 0.5 216
"763" "plum1" 8.24125 "c3" "c" 0.5 216
"764" "plum1" 8.47794 "c3" "c" 0.5 216
"765" "plum1" 11.2555 "c3" "c" 0.5 216
"766" "plum1" 5.92743 "c3" "c" 0.5 216
"767" "plum1" 10.562 "c3" "c" 0.5 216
"768" "plum1" 8.62494 "c3" "c" 0.5 216
"769" "plum1" 8.13707 "c4" "c" 0.5 216
"770" "plum1" 7.62635 "c4" "c" 0.5 216
"771" "plum1" 11.2811 "c4" "c" 0.5 216
"772" "plum1" 6.48575 "c4" "c" 0.5 216
"773" "plum1" 9.7568 "c4" "c" 0.5 216
"774" "plum1" 8.18693 "c4" "c" 0.5 216
"775" "plum1" 7.05502 "c5" "c" 0.5 216
"776" "plum1" 7.74669 "c5" "c" 0.5 216
"777" "plum1" 11.92478 "c5" "c" 0.5 216
"778" "plum1" 7.42738 "c5" "c" 0.5 216
"779" "plum1" 11.82217 "c5" "c" 0.5 216
"780" "plum1" 9.59032 "c5" "c" 0.5 216
"781" "plum1" 8.47003 "a1" "a" 0.5 216
"782" "plum1" 7.11036 "a1" "a" 0.5 216
"783" "plum1" 11.02392 "a1" "a" 0.5 216
"784" "plum1" 7.03848 "a1" "a" 0.5 216
"785" "plum1" 11.70237 "a1" "a" 0.5 216
"786" "plum1" 9.27247 "a1" "a" 0.5 216
"787" "plum1" 8.47598 "a2" "a" 0.5 216
"788" "plum1" 7.43099 "a2" "a" 0.5 216
"789" "plum1" 12.92443 "a2" "a" 0.5 216
"790" "plum1" 6.79244 "a2" "a" 0.5 216
"791" "plum1" 10.73004 "a2" "a" 0.5 216
"792" "plum1" 7.70229 "a2" "a" 0.5 216
"793" "plum1" 8.15465 "a3" "a" 0.5 216
"794" "plum1" 8.02961 "a3" "a" 0.5 216
"795" "plum1" 14.61007 "a3" "a" 0.5 216
"796" "plum1" 6.90529 "a3" "a" 0.5 216
"797" "plum1" 11.57851 "a3" "a" 0.5 216
"798" "plum1" 8.78511 "a3" "a" 0.5 216
"799" "plum1" 7.04239 "a4" "a" 0.5 216
"800" "plum1" 7.29154 "a4" "a" 0.5 216
"801" "plum1" 12.64147 "a4" "a" 0.5 216
"802" "plum1" 6.11384 "a4" "a" 0.5 216
"803" "plum1" 11.76604 "a4" "a" 0.5 216
"804" "plum1" 8.15101 "a4" "a" 0.5 216
"805" "plum1" 7.71092 "a5" "a" 0.5 216
"806" "plum1" 8.06053 "a5" "a" 0.5 216
"807" "plum1" 10.2676 "a5" "a" 0.5 216
"808" "plum1" 7.16096 "a5" "a" 0.5 216
"809" "plum1" 11.01827 "a5" "a" 0.5 216
"810" "plum1" 8.51391 "a5" "a" 0.5 216
"811" "plum1" 8.40594 "h1" "h" 0.5 216
"812" "plum1" 7.22005 "h1" "h" 0.5 216
"813" "plum1" 11.57219 "h1" "h" 0.5 216
"814" "plum1" 6.06323 "h1" "h" 0.5 216
"815" "plum1" 10.73316 "h1" "h" 0.5 216
"816" "plum1" 8.11769 "h1" "h" 0.5 216
"817" "plum1" 7.98379 "h2" "h" 0.5 216
"818" "plum1" 6.66016 "h2" "h" 0.5 216
"819" "plum1" 12.70635 "h2" "h" 0.5 216
"820" "plum1" 7.1918 "h2" "h" 0.5 216
"821" "plum1" 9.7879 "h2" "h" 0.5 216
"822" "plum1" 8.70256 "h2" "h" 0.5 216
"823" "plum1" 6.77737 "h3" "h" 0.5 216
"824" "plum1" 7.44752 "h3" "h" 0.5 216
"825" "plum1" 12.22523 "h3" "h" 0.5 216
"826" "plum1" 7.20552 "h3" "h" 0.5 216
"827" "plum1" 11.23712 "h3" "h" 0.5 216
"828" "plum1" 9.54395 "h3" "h" 0.5 216
"829" "plum1" 7.58127 "h4" "h" 0.5 216
"830" "plum1" 7.61303 "h4" "h" 0.5 216
"831" "plum1" 11.03051 "h4" "h" 0.5 216
"832" "plum1" 6.98235 "h4" "h" 0.5 216
"833" "plum1" 12.30505 "h4" "h" 0.5 216
"834" "plum1" 7.83575 "h4" "h" 0.5 216
"835" "plum1" 8.34512 "h5" "h" 0.5 216
"836" "plum1" 6.89323 "h5" "h" 0.5 216
"837" "plum1" 9.84345 "h5" "h" 0.5 216
"838" "plum1" 7.01334 "h5" "h" 0.5 216
"839" "plum1" 10.12012 "h5" "h" 0.5 216
"840" "plum1" 7.34113 "h5" "h" 0.5 216
"841" "plum1" 5.81128 "c1" "c" 1 216
"842" "plum1" 6.81649 "c1" "c" 1 216
"843" "plum1" 9.65856 "c1" "c" 1 216
"844" "plum1" 4.87076 "c1" "c" 1 216
"845" "plum1" 9.26225 "c1" "c" 1 216
"846" "plum1" 8.22374 "c1" "c" 1 216
"847" "plum1" 7.5672 "c2" "c" 1 216
"848" "plum1" 5.71857 "c2" "c" 1 216
"849" "plum1" 11.86548 "c2" "c" 1 216
"850" "plum1" 5.40933 "c2" "c" 1 216
"851" "plum1" 8.93323 "c2" "c" 1 216
"852" "plum1" 5.43276 "c2" "c" 1 216
"853" "plum1" 5.94347 "c3" "c" 1 216
"854" "plum1" 6.12171 "c3" "c" 1 216
"855" "plum1" 10.61425 "c3" "c" 1 216
"856" "plum1" 4.53675 "c3" "c" 1 216
"857" "plum1" 11.93337 "c3" "c" 1 216
"858" "plum1" 7.23645 "c3" "c" 1 216
"859" "plum1" 7.71389 "c4" "c" 1 216
"860" "plum1" 5.84742 "c4" "c" 1 216
"861" "plum1" 10.16234 "c4" "c" 1 216
"862" "plum1" 4.22998 "c4" "c" 1 216
"863" "plum1" 8.41673 "c4" "c" 1 216
"864" "plum1" 5.63391 "c4" "c" 1 216
"865" "plum1" 6.17155 "c5" "c" 1 216
"866" "plum1" 7.01784 "c5" "c" 1 216
"867" "plum1" 10.04175 "c5" "c" 1 216
"868" "plum1" 5.60491 "c5" "c" 1 216
"869" "plum1" 11.12697 "c5" "c" 1 216
"870" "plum1" 7.55348 "c5" "c" 1 216
"871" "plum1" 7.43093 "a1" "a" 1 216
"872" "plum1" 6.31509 "a1" "a" 1 216
"873" "plum1" 11.46603 "a1" "a" 1 216
"874" "plum1" 5.25511 "a1" "a" 1 216
"875" "plum1" 10.64355 "a1" "a" 1 216
"876" "plum1" 7.1828 "a1" "a" 1 216
"877" "plum1" 6.4525 "a2" "a" 1 216
"878" "plum1" 6.62537 "a2" "a" 1 216
"879" "plum1" 10.70013 "a2" "a" 1 216
"880" "plum1" 4.7353 "a2" "a" 1 216
"881" "plum1" 8.80241 "a2" "a" 1 216
"882" "plum1" 6.69758 "a2" "a" 1 216
"883" "plum1" 7.61884 "a3" "a" 1 216
"884" "plum1" 5.95723 "a3" "a" 1 216
"885" "plum1" 12.70212 "a3" "a" 1 216
"886" "plum1" 4.68319 "a3" "a" 1 216
"887" "plum1" 10.53925 "a3" "a" 1 216
"888" "plum1" 8.36298 "a3" "a" 1 216
"889" "plum1" 7.01557 "a4" "a" 1 216
"890" "plum1" 6.50075 "a4" "a" 1 216
"891" "plum1" 11.7612 "a4" "a" 1 216
"892" "plum1" 4.98726 "a4" "a" 1 216
"893" "plum1" 9.85133 "a4" "a" 1 216
"894" "plum1" 6.42477 "a4" "a" 1 216
"895" "plum1" 7.42363 "a5" "a" 1 216
"896" "plum1" 6.20199 "a5" "a" 1 216
"897" "plum1" 9.57492 "a5" "a" 1 216
"898" "plum1" 5.75096 "a5" "a" 1 216
"899" "plum1" 11.08534 "a5" "a" 1 216
"900" "plum1" 6.39349 "a5" "a" 1 216
"901" "plum1" 9.00384 "h1" "h" 1 216
"902" "plum1" 5.8472 "h1" "h" 1 216
"903" "plum1" 11.07815 "h1" "h" 1 216
"904" "plum1" 5.16474 "h1" "h" 1 216
"905" "plum1" 9.04592 "h1" "h" 1 216
"906" "plum1" 6.28629 "h1" "h" 1 216
"907" "plum1" 6.68962 "h2" "h" 1 216
"908" "plum1" 4.9952 "h2" "h" 1 216
"909" "plum1" 10.9397 "h2" "h" 1 216
"910" "plum1" 6.32787 "h2" "h" 1 216
"911" "plum1" 9.41558 "h2" "h" 1 216
"912" "plum1" 7.41394 "h2" "h" 1 216
"913" "plum1" 5.86873 "h3" "h" 1 216
"914" "plum1" 6.00979 "h3" "h" 1 216
"915" "plum1" 10.98247 "h3" "h" 1 216
"916" "plum1" 6.13108 "h3" "h" 1 216
"917" "plum1" 11.74513 "h3" "h" 1 216
"918" "plum1" 7.17635 "h3" "h" 1 216
"919" "plum1" 6.85973 "h4" "h" 1 216
"920" "plum1" 6.19045 "h4" "h" 1 216
"921" "plum1" 11.22084 "h4" "h" 1 216
"922" "plum1" 5.52108 "h4" "h" 1 216
"923" "plum1" 11.31588 "h4" "h" 1 216
"924" "plum1" 6.34745 "h4" "h" 1 216
"925" "plum1" 7.34077 "h5" "h" 1 216
"926" "plum1" 5.71646 "h5" "h" 1 216
"927" "plum1" 8.75662 "h5" "h" 1 216
"928" "plum1" 5.03888 "h5" "h" 1 216
"929" "plum1" 8.36603 "h5" "h" 1 216
"930" "plum1" 5.32555 "h5" "h" 1 216
"931" "plum1" 6.01603 "c1" "c" 2 216
"932" "plum1" 5.85036 "c1" "c" 2 216
"933" "plum1" 9.59973 "c1" "c" 2 216
"934" "plum1" 4.8024 "c1" "c" 2 216
"935" "plum1" 7.36714 "c1" "c" 2 216
"936" "plum1" 5.32768 "c1" "c" 2 216
"937" "plum1" 4.94431 "c2" "c" 2 216
"938" "plum1" 3.59334 "c2" "c" 2 216
"939" "plum1" 9.48156 "c2" "c" 2 216
"940" "plum1" 3.40186 "c2" "c" 2 216
"941" "plum1" 9.0025 "c2" "c" 2 216
"942" "plum1" 3.35928 "c2" "c" 2 216
"943" "plum1" 5.41546 "c3" "c" 2 216
"944" "plum1" 4.32112 "c3" "c" 2 216
"945" "plum1" 9.7868 "c3" "c" 2 216
"946" "plum1" 1.62497 "c3" "c" 2 216
"947" "plum1" 8.89162 "c3" "c" 2 216
"948" "plum1" 5.44939 "c3" "c" 2 216
"949" "plum1" 7.00564 "c4" "c" 2 216
"950" "plum1" 5.50528 "c4" "c" 2 216
